In relational data model, an attribute is a column|False *
Given relations R(A.B) and S(B.C.D). The result of natural join of the relations R and S has|Attributes A B. C. D
Given relation U(A, B, C) that has 2 tuples (1,2,3) and (4,5,6), and relation V(B(C, D) that has 2 tuples (2,3,10) and (2,3,11). Choose the right answer below;|The outer join of U and V is the relation R(A. B. C. D) that has 3 tuples (1.2.3.10) .(1.2.3.11) and (4.5.6. NULL).
Data Definition language (DDL) is used to _|declare database schemas
The result of (UNKNOWN OR TRUE) is|TRUE
Which of following is never used as a data model'|None of the others
Select the right statement to declare MovieStar to be a relation whose tuples are of typeStarType. Note; StarType is a user-defined type that has its definition as follows;CREATE TYPE StarType AS (nameCHAR(30).address CHAR(IOO) };|CREATE TABLE MovieStar OF StarType Q;

Suppose an updatable view ParamountMovies is associated with Movies relation. Choose a right answer|Drop Movies relation also delete the view ParamountMovies
Which of the following statements is true?|4NF implies BCNF and BCNF implies 3NF
The binary relationship between classes in UML is called -|Association
Given the relation Movies(title, year, length, genre. studioName). Select the right query to create a View with the titles and studio names of all movies that were produced in 1980|CREATE VIEW OldMovies AS SELECT title. studioName FROM Movies WHERE year=1980
Given the relation Employee(SSN. FNAME. LNAME. SALARY. DepartmentNo). Select the right query below to count the number of employees in each department|SELECT DepartmentNo. COUNT(*) FROM Employee GROUP BY Department
Choose a wrong answer.|Relational algebra can express recursion.
In DTD. the main difference between PCDATA and CDATA is|PCDATA is text that will be parsed by a parser and tags inside the text will be treated as markup and entities will be expanded CDATA is text that will NOT be parsed by a parser and tags inside the text wil
_______authorizes access to database, coordinate, monitor its use, acquiring software, and hardware resources.|Database administrator 
The key for a weak entity set E is_|Zero or more attributes of and key attributes from supporting entity sets
Choose the right statement|When the trigger is awakened, it tests a condition. If the condition is satisfied, the action associated with the trigger is executed.
Four characteristics of transactions are|Atomicity. Isolation. Consistency. Durability
Choose the right statement to grant the INSERT and SELECT privileges on table Movies to users torn' and jerry'|GRANT SELECT. INSERT on Movies TO torn, jerry WITH GRANT OPTION
When declaring foreign key constraint for relation A thai references relation B. the referenced attribute(s) of the relation B must be declare as_______|UNIQUE or PRIMARY KEY
A class in UML is similar to___|An entity set in E/R model
A ____ is a logically coherent collection of data with some inherent meaning, representing some aspect of real world and being designed, built and populated with data for a specific purpose  | Database
Choose the most correct statement. | All of the others
Which of following is never used as a data model? |  None of the others
A ____ is a relation name, together with the attributes of that relation. |  schema
A ___ is a notation for describing the structure of the data in a database, along with the constraints on that data | data model
A _____ is a language for defining data structures |  DDL
Which statement is used to remove a relation named R? | DROP TABLE R;
What is another term for a row in a relational table? | Tuple
Given a relation R(A,B,C,D). Which of the followings is trivial? | A->->BCD
Let R(ABCD) be a relation with functional dependencies {A -> B,  C -> B, B -> D}What is the key for R (choose one) | AC
Suppose R is a relation with attributes A1, A2, A3, A4. 
The only key of R is {A1, A2}. So, how many super-keys do R have? |  4
Consider the following functional dependencies a,b -> c,d e,g,h -> f,j,a,c -> b,d p,q -> r,s, Which of the following best describes the relation R(e,f,g,h,i,j)? | R is in First Normal Form
The relation R(ABCD) has following FDs:{ A -> B ; B -> A ; A -> D ; D -> B }  | R is in 3NF
Given a R(A,B,C,D) with the following FDs:AB->D BC->A AD->B CD->B AD->C Choose a correct statement about R: | The FD set of R is not canonical and R is in BCNF
What is the difference between the 2NF and the 3NF? | 2NF deals with partial functional dependency, while 3NF deals with transitive functional dependency
What is "de-normalization"? | De-normalization means allowing redundancy in a table
What is the benefit of "de-normalization"?  | The main benefit of de-normalization is improved performance with simplified data retrieval (this is done by reduction in the number of joins needed for data processing)
The key for a weak entity set E is ......... | Zero or more attributes of E and key attributes from supporting entity sets
A class in UML is similar to........... | An entity set in E/R model
A(n) _____ provides a means to analyze business requirements so as to standardize organizational vocabulary, enforce business rules, and ensure adequate data quality |  Entity Relationship Diagram
An association class in UML is similar to ______ in the ER model |  attributes on a relationship
In UML, what is the difference between an aggregation and a composition? | In composition, when the owning object is destroyed, so are the contained objects. In aggregation, this is not necessarily true.
Which of the following is NOT a standard aggregation operator?  |  GROUP
Consider the law, that holds for set relations:T intersect(R union S) = (T intersect R) union (T intersect S) The above law still hold for bag relations? |  False
Choose the correct statement: | Aggregate functions perform a calculation on a set of values and return a single value
Suppose the relation S(B,C,D) has tuples:B C D a 4 6 Compute the result of the following query:SELECT SUM(D) FROM S WHERE D < 8 AND D > 5 Choose the row that appears in the computed result. | 6
Suppose the relation S(B,C,D) has tuples: Compute the result of the following query: SELECT D, SUM(C) FROM S GROUP BY D | (9,16)
Column A of a relation has the following list of values in the six rows of the table: NULL, NULL, 10, 10, 20, 30 In SQL Server, which of the following is the correct value of AVG(DISTINCT A)? |  20
The table Arc(x,y) currently has the following tuples (note that there are duplicates): (1,2), (1,2), (2,3), (3,4), (3,4), (4,1), (4,1), (4,1), (4,2). Compute the result of the query: | (3,1,2)
